sourceCode,sourceName,sourceFrequency,conceptId,sourceAutoAssignedConceptIds,conceptName,domainId,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,mappingType,comment,createdBy,createdOn,assignedReviewer,ADD_INFO:approvedBy,ADD_INFO:approvedOn,ADD_INFO:numberOfConcepts,ADD_INFO:customConcept,ADD_INFO:lastAthenaFilter
DIAGNOSIS_CLDT0000002654,gecompliceerde diabetes mellitus type 2,2,201826,201826,Type 2 diabetes mellitus,,0,APPROVED,EQUIVALENT,Peter,1693440562740,,,Peter,1693437069885,,,,,,gecompliceerde diabetes mellitus type 2
DIAGNOSIS_CLDT0000005239,congestief hartfalen,2,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000005239,"hartdecompensatie, niet gespecificeerd",2,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000005239,hartdecompensatie,2,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000005239,linker- rechterhartfalen,2,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000005239,hartfalen,2,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000005239,cardiale insufficiëntie,2,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000005239,systolische en diastolische dysfunctie,2,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000005239,decompensatio cordis,2,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000005239,Decompensated cardiac failure (disorder),2,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000005239,cordecompensatie,2,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000005239,corfalen,2,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000005785,allergisch astma,2,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000062407,ischemische cardiomyopathie,2,4145696,321319,Ischemic congestive cardiomyopathy,,0,APPROVED,EQUIVALENT,Peter,1693436679043,,,Peter,1693436493708,,,,1,,ischemic cardiomyopathy
DIAGNOSIS_CLDT0000062407,ischemische cardiomyopathie (aandoening),2,321319,321319,Cardiomyopathy,,0,APPROVED,EQUIVALENT,Peter,1693440549954,,,Peter,1693436494466,,,,,,ischemische cardiomyopathie (aandoening)
DIAGNOSIS_9_D_185,MALIGNE NEOPLASMA VAN DE PROSTAAT,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_C19,Malignant neoplasm of rectosigmoid junction,1,438699,438699,Primary malignant neoplasm of rectosigmoid junction,Condition,0,APPROVED,EQUAL,Peter,1693428015545,,,Peter,1693426305772,,,,,,Malignant neoplasm of rectosigmoid junction
DIAGNOSIS_10_D_J40,"Bronchitis, not specified as acute or chronic",1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_9_D_1610,MALIGNE NEOPLASMA VAN GLOTTIS,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_9_D_1882,MALIGNE NEOPLASMA VAN ZIJWAND VAN DE BLAAS,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_9_D_4259,NIET GESPECIFICEERDE SECUNDAIRE CARDIOMYOPATHIE,1,,321319,,,0,,,,0,,,,0,,,,1,,NIET GESPECIFICEERDE SECUNDAIRE CARDIOMYOPATHIE
DIAGNOSIS_9_D_4281,"HARTDECOMPENSATIE, LINKSDECOMPENSATIE",1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_9_D_4408,ATHEROSCLEROSE VAN OVERIGE GESPECIFICEERDE ARTERIEN,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_9_D_5738,OVERIGE GESPECIFICEERDE AANDOENINGEN VAN DE LEVER,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_9_D_5834,"NEFRITIS EN NEFROPATHIE, NIET GESPEC. ALS ACUUT OF CHRONISCH, MET HISTOLOGISCH BEELD VAN SNEL PROGRESSIEVE GLOMERULONEFRITIS",1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_9_D_5856,TERMINAAL STADIUM NIERZIEKTE,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_9_D_V561,PLAATSEN EN BIJSTELLEN VAN EXTRACORPORALE DIALYSECATHETER,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_9_P_3995,,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_C160,Malignant neoplasm of cardia,1,432838,432838,Primary malignant neoplasm of cardia of stomach,Condition,0,APPROVED,EQUAL,Peter,1693426809101,,,Peter,1693426306931,,,,1,,Malignant neoplasm of cardia
DIAGNOSIS_10_D_C189,"Malignant neoplasm of colon, unspecified",1,197500,436919,Primary malignant neoplasm of colon,Condition,0,APPROVED,EQUAL,Peter,1693426793746,,,Peter,1693426308317,,,,1,,malignant neoplasm of colon
DIAGNOSIS_10_D_C249,"Malignant neoplasm of biliary tract, unspecified",1,194589,4311638,Primary malignant neoplasm of biliary tract,Condition,0,APPROVED,EQUAL,Peter,1693426738035,,,Peter,1693426309919,,,,1,,"Malignant neoplasm of biliary tract, unspecified"
DIAGNOSIS_10_D_C259,"Malignant neoplasm of pancreas, unspecified",1,436919,436919,Primary malignant neoplasm of unspecified site (clinical),Condition,0,APPROVED,EQUAL,Peter,1693428023490,,,Peter,1693426311474,,,,,,"Malignant neoplasm of pancreas, unspecified"
DIAGNOSIS_10_D_C946,"Myelodysplastic disease, not classified",1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_C969,"Malig neoplm of lymphoid, hematpoetc and rel tissue, unsp",1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_E109,Type 1 diabetes mellitus without complications,1,4224709,4224709,Multiple complications due to type 1 diabetes mellitus,,0,APPROVED,EQUIVALENT,Peter,1693440578413,,,Peter,1693437071098,,,,,,Type 1 diabetes mellitus without complications
DIAGNOSIS_10_D_I158,Other secondary hypertension,1,314958,314958,Benign secondary hypertension,,0,APPROVED,EQUIVALENT,Peter,1693429781252,,,Peter,1693429406127,,,,,,Other secondary hypertension
DIAGNOSIS_10_D_I610,"Nontraumatic intcrbl hemorrhage in hemisphere, subcortical",1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_I611,"Nontraumatic intcrbl hemorrhage in hemisphere, cortical",1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_I700,Atherosclerosis of aorta,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_I701,Atherosclerosis of renal artery,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_I864,Gastric varices,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_J438,Other emphysema,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_J660,Byssinosis,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_K700,Alcoholic fatty liver,1,193256,193256,Alcoholic fatty liver,,0,APPROVED,EQUIVALENT,Peter,1693438154884,,,Peter,1693437724512,,,,,,Alcoholic fatty liver
DIAGNOSIS_10_D_K713,Toxic liver disease with chronic persistent hepatitis,1,4059298,4059298,Toxic liver disease with chronic persistent hepatitis,,0,APPROVED,EQUIVALENT,Peter,1693438160014,,,Peter,1693437726007,,,,,,Toxic liver disease with chronic persistent hepatitis
DIAGNOSIS_10_D_K717,Toxic liver disease with fibrosis and cirrhosis of liver,1,4058695,4058695,Toxic liver disease with fibrosis and cirrhosis of liver,,0,APPROVED,EQUIVALENT,Peter,1693438162941,,,Peter,1693437728129,,,,,,Toxic liver disease with fibrosis and cirrhosis of liver
DIAGNOSIS_10_D_K739,"Chronic hepatitis, unspecified",1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_N181,"Chronic kidney disease, stage 1",1,443614,443614,Chronic kidney disease stage 1,,0,APPROVED,EQUIVALENT,Peter,1693429781253,,,Peter,1693429741260,,,,,,"Chronic kidney disease, stage 1"
DIAGNOSIS_10_D_N189,"Chronic kidney disease, unspecified",1,46271022,36210709,Chronic kidney disease,,0,APPROVED,EQUIVALENT,Peter,1693429781253,,,Peter,1693429742165,,,,1,,"Chronic kidney disease, unspecified"
DIAGNOSIS_9_D_20283,"OVERIGE LYMFOMEN, INTRA-ABDOMINALE LYMFKLIEREN",1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_9_D_20287,"OVERIGE LYMFOMEN, MILT",1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_9_D_25002,"DIABETES MELLITUS ZONDER VERMELDING VAN COMPLICATIE, 'ADULT-ONSET' OF NIET GESPECIFICEERDE VORM, INSTABIEL",1,,4051114,,,0,,,,0,,,,0,,,,1,,"DIABETES MELLITUS ZONDER VERMELDING VAN COMPLICATIE, 'ADULT-ONSET' OF NIET GESPECIFICEERDE VORM, INSTABIEL"
DIAGNOSIS_9_D_25040,"DIABETES MET NIERAFWIJKINGEN, TYPE II (NIET-INSULINE DEPENDENT) (NIDDM-TYPE) ('ADULT-ONSET') OF NIET GESPECIFICEERDE VORM, NIET-GESPECIFICEERD ALS INSTABIEL",1,40483315,40483315,Brittle type 2 diabetes mellitus,Condition,0,APPROVED,EQUAL,Peter,1693426168567,,,Peter,1693426127588,,,,,,"DIABETES MET NIERAFWIJKINGEN, TYPE II (NIET-INSULINE DEPENDENT) (NIDDM-TYPE) ('ADULT-ONSET') OF NIET GESPECIFICEERDE VORM, NIET-GESPECIFICEERD ALS INSTABIEL"
DIAGNOSIS_9_D_25050,"DIABETES MET OOGAFWIJKINGEN, TYPE II (NIET-INSULINE DEPENDENT) (NIDDM-TYPE) ('ADULT-ONSET') OF NIET GESPECIFICEERDE VORM, NIET-GESPECIFICEERD ALS INSTABIEL",1,40483315,40483315,Brittle type 2 diabetes mellitus,Condition,0,APPROVED,EQUAL,Peter,1693426168567,,,Peter,1693426130227,,,,,,"DIABETES MET OOGAFWIJKINGEN, TYPE II (NIET-INSULINE DEPENDENT) (NIDDM-TYPE) ('ADULT-ONSET') OF NIET GESPECIFICEERDE VORM, NIET-GESPECIFICEERD ALS INSTABIEL"
DIAGNOSIS_9_D_25060,"DIABETES MET NEUROLOGISCHE AFWIJKINGEN, TYPE II (NIET-INSULINE DEPENDENT) (NIDDM-TYPE) ('ADULT-ONSET') OF NIET GESPECIFICEERDE VORM, NIET-GESPECIFICEERD ALS INSTABIEL",1,40483315,40483315,Brittle type 2 diabetes mellitus,Condition,0,APPROVED,EQUAL,Peter,1693426168567,,,Peter,1693426133090,,,,,,"DIABETES MET NEUROLOGISCHE AFWIJKINGEN, TYPE II (NIET-INSULINE DEPENDENT) (NIDDM-TYPE) ('ADULT-ONSET') OF NIET GESPECIFICEERDE VORM, NIET-GESPECIFICEERD ALS INSTABIEL"
DIAGNOSIS_9_D_25062,"DIABETES MET NEUROLOGISCHE AFWIJKINGEN, 'ADULT-ONSET' OF NIET GESPECIFICEERDE VORM, INSTABIEL",1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_9_D_25092,"DIABETES MET NIET GESPECIFICEERDE COMPLICATIE, 'ADULT-ONSET' OF NIET GESPECIFICEERDE VORM, INSTABIEL",1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_9_D_36202,PROLIFERATIEVE DIABETISCHE RETINOPATHIE,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_9_D_40311,"HYPERTENSIEVE CHRONISCHE NIERZIEKTE, BENIGNE, MET CHRONISCHE NIERZIEKTE STADIUM V OF TERMINAAL STADIUM NIERZIEKTE",1,43021852,4105500,Malignant hypertensive chronic kidney disease,,0,APPROVED,EQUIVALENT,Peter,1693429781252,,,Peter,1693429408798,,,,1,, chronical kidney disease hypertensive
DIAGNOSIS_9_D_41071,"SUBENDOCARDIAAL INFARCT, EERSTE BEHANDELINGSPERIODE",1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_9_D_43813,"LATE GEVOLGEN VAN CEREBROVASCULAIRE ZIEKTE, DYSARTRIE",1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_9_D_51883,CHRONISCHE RESPIRATOIRE DECOMPENSATIE,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_9_D_V1079,"PERSOONLIJKE ANAMNESE MET MALIGNE NEOPLASMA, OVERIGE LYMFATISCHE EN HEMATOPOIETISCHE NEOPLASMATA",1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_E0965,Drug or chemical induced diabetes mellitus w hyperglycemia,1,37311673,37311673,Hyperglycemia due to diabetes mellitus,,0,APPROVED,EQUIVALENT,Peter,1693440594192,,,Peter,1693437075658,,,,,,Drug or chemical induced diabetes mellitus w hyperglycemia
DIAGNOSIS_10_D_E1021,Type 1 diabetes mellitus with diabetic nephropathy,1,4227210,4227210,Retinopathy due to type 1 diabetes mellitus,,0,APPROVED,EQUIVALENT,Peter,1693440593592,,,Peter,1693437077068,,,,,,Type 1 diabetes mellitus with diabetic nephropathy
DIAGNOSIS_10_D_I1310,"Hyp hrt and chr kdny dis w/o hrt fail, w stg 1-4/unsp chr kdny",1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_I2101,STEMI involving left main coronary artery,1,43020460,4155962,Acute ST segment elevation myocardial infarction involving left anterior descending coronary artery,,0,APPROVED,EQUIVALENT,Peter,1693435564288,,,Peter,1693435373556,,,,1,,st-elevation myocardial infarction involving left main coronary artery
DIAGNOSIS_10_D_I2109,STEMI involving oth coronary artery of anterior wall,1,45766075,4349800,Acute anterior ST segment elevation myocardial infarction,,0,APPROVED,EQUIVALENT,Peter,1693435603494,,,Peter,1693435384846,,,,1,,st-elevation myocardial infarction involving other coronary artery of anterior wall
DIAGNOSIS_10_D_I21A1,Myocardial infarction type 2,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_I2781,Cor pulmonale (chronic),1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_I5181,Takotsubo syndrome,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_I6329,Cerebral infrc due to unsp occls or stenosis of precerb art,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_I6349,Cerebral infarction due to embolism of other cerebral artery,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_I6502,Occlusion and stenosis of left vertebral artery,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_I6522,Occlusion and stenosis of left carotid artery,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_J8489,Other specified interstitial pulmonary diseases,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_K7150,Toxic liver disease w chronic active hepatitis w/o ascites,1,4059299,46273476,Toxic liver disease with chronic active hepatitis,,0,APPROVED,EQUIVALENT,Peter,1693438237905,,,Peter,1693437732508,,,,1,,"""toxic liver disease"""
DIAGNOSIS_10_D_K7201,Acute and subacute hepatic failure with coma,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_K7689,Other specified diseases of liver,1,,44510295,,,0,,,,0,,,,0,,,,1,,Other specified diseases of liver
DIAGNOSIS_CS01485779,Chronische nierschade met nefrotisch syndroom,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CS01492443,COPD,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_C44292,Oth malig neoplasm skin/ right ear and external auric canal,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_C44311,Basal cell carcinoma of skin of nose,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_C44599,Oth malignant neoplasm of skin of other part of trunk,1,4157457,4157457,Malignant neoplasm of skin of trunk,,0,APPROVED,EQUIVALENT,Peter,1693428052716,,,Peter,1693426312946,,,,1,,other malignant neoplasm of skin of other part of trunk
DIAGNOSIS_10_D_I69312,Vis def/sptl nglct following cerebral infarction,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_I69320,Aphasia following cerebral infarction,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_I69398,Other sequelae of cerebral infarction,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_I69891,Dysphagia following other cerebrovascular disease,1,,42539256,,,0,,,,0,,,,0,,,,1,,Dysphagia following other cerebrovascular disease
DIAGNOSIS_10_D_I70221,"Athscl native arteries of extremities w rest pain, right leg",1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_I70223,"Athscl native arteries of extrm w rest pain, bilateral legs",1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_I70238,Athscl native art of right leg with ulcer oth prt low leg,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_I70248,Athscl native art of left leg with ulcer oth prt low leg,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_I70263,"Athscl native arteries of extrm w gangrene, bilateral legs",1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_I70291,"Oth athscl native arteries of extremities, right leg",1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_I75021,Atheroembolism of right lower extremity,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_I75022,Atheroembolism of left lower extremity,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_K55021,Focal (segmental) acute infarction of small intestine,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_Z85819,"Prsnl hx of malig neoplm of unsp site lip,oral cav,and pharynx",1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_E113293,"Type 2 diab with mild nonp rtnop without macular edema, bi",1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_H348112,"Central retinal vein occlusion, right eye, stable",1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_D_S066X6A,"Traum subrac hem w LOC >24 hr w/o ret consc w surv, init",1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_P_03180ZF,,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_P_031A0ZF,,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_P_041K0JJ,,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_P_041K0JL,,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_P_041K0ZL,,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_P_041L09L,,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_P_041L0JH,,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_10_P_041L49L,,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000000953,Malignant tumor of buccal mucosa (disorder),1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000000953,maligne tumor van wangslijmvlies,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000000953,maligne neoplasma van wangslijmvlies,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001033,Malignant tumor of hypopharynx (disorder),1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001033,maligne tumor van hypofarynx,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001033,malignant neoplasm hypopharyngeal,1,434577,4313086,Primary malignant neoplasm of hypopharyngeal aspect of aryepiglottic fold,,0,APPROVED,EQUIVALENT,Peter,1693428118373,,,Peter,1693426616472,,,,1,,malignant neoplasm of hypopharyngeal
DIAGNOSIS_CLDT0000001033,maligne neoplasma van hypofarynx,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001052,maligne tumor van oesofagus,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001052,Malignant tumor of esophagus (disorder),1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001052,maligniteit van oesofagus,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001052,maligne tumor van slokdarm,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001052,maligne neoplasma van oesofagus,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001052,malignant neoplasm esophagus,1,26638,4311880,Primary malignant neoplasm of esophagus,,0,APPROVED,EQUIVALENT,Peter,1693428129176,,,Peter,1693426617228,,,,1,,malignant neoplasm esophagus
DIAGNOSIS_CLDT0000001052,maligne neoplasma van slokdarm,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001052,malignant tumor esophagus,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001080,maligne tumor van colon,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001080,Malignant tumor of colon (disorder),1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001080,maligne neoplasma van colon,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001080,malignant neoplasm colon,1,197500,4311765,Primary malignant neoplasm of colon,,0,APPROVED,EQUIVALENT,Peter,1693428136687,,,Peter,1693426617880,,,,1,,malignant neoplasm colon
DIAGNOSIS_CLDT0000001080,coloncarcinoom,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001133,maligne tumor van glottis,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001133,Malignant tumor of glottis (disorder),1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001133,maligne neoplasma van glottis,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001156,Malignant neoplasm of overlapping lesion of bronchus and lung (disorder),1,258375,258375,Overlapping malignant neoplasm of bronchus and lung,Condition,0,APPROVED,EQUAL,Peter,1693426168567,,,Peter,1693426102680,,,,,,Malignant neoplasm of overlapping lesion of bronchus and lung (disorder)
DIAGNOSIS_CLDT0000001156,maligne neoplasma met overlappende lokalisatie van bronchus en long,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001156,maligne tumor met overlappende lokalisatie van bronchus en long,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001158,"maligne tumor van bronchus of long, kleincellig type",1,,443399,,,0,,,,0,,,,0,,,,1,,non-small cell malignant tumor of bronchus of lung
DIAGNOSIS_CLDT0000001158,"maligne neoplasma van bronchus of long, kleincellig type",1,,36713908,X-linked intellectual disability Van Esch type,,0,,EQUIVALENT,Peter,1693435678474,,,Peter,1693435678474,,,,,,"maligne neoplasma van bronchus of long, kleincellig type"
DIAGNOSIS_CLDT0000001158,kleincellig carcinoom van bronchus of long,1,4115276,4188195,Non-small cell lung cancer,,0,APPROVED,EQUAL,Peter,1693440684339,,,Peter,1693435680635,,,,1,,4115276
DIAGNOSIS_CLDT0000001159,grootcellig carcinoom  van bronchus of long,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001159,"maligne tumor van bronchus of long, niet kleincellig type",1,4115276,443399,Non-small cell lung cancer,,0,APPROVED,EQUIVALENT,Peter,1693436156447,,,Peter,1693435682156,,,,1,,non-small cell malignant tumor of broncus of lung
DIAGNOSIS_CLDT0000001159,"maligne neoplasma van bronchus of long, niet kleincellig type",1,,36713908,,,0,,,,0,,,,0,,,,1,,"maligne neoplasma van bronchus of long, niet kleincellig type"
DIAGNOSIS_CLDT0000001165,maligne neoplasma van pleura,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001165,Malignant tumor of pleura (disorder),1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001165,maligne tumor van pleura,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001237,spinocellulair carcinoom van huid van oor,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001237,carcinoma spinocellulare cutis oor en meatus,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001237,plaveiselcelcarcinoom van huid van oor,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001237,Squamous cell carcinoma of skin of ear (disorder),1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001257,basaalcelcarcinoom,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001257,carcinoma basocellulare cutis,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001257,Basal cell carcinoma of skin (disorder),1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001257,basaalcelcarcinoom [BCC],1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001257,basocellulair carcinoom,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001258,Squamous cell carcinoma (disorder),1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001258,plaveiselcelcarcinoom [PCC],1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001258,carcinoma spinocellulare,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001258,carcinoma spinocellulare cutis,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001258,spinocellulair carcinoom [SCC],1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001258,plaveiselcelcarcinoom,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001267,"Mesothelioma (malignant, clinical disorder) (disorder)",1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001267,mesothelioom,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000001267,mesothelioma,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000002630,diabetes mellitus type 1 [DM1],1,201254,201254,Type 1 diabetes mellitus,Condition,0,APPROVED,EQUAL,Peter,1693426168567,,,Peter,1693426134025,,,,,,diabetes mellitus type 1 [DM1]
DIAGNOSIS_CLDT0000002706,medicatie-geïnduceerde diabetes mellitus,1,,201820,,,0,,,,0,,,,0,,,,1,,medicatie-geïnduceerde diabetes mellitus
DIAGNOSIS_CLDT0000002706,Drug-induced diabetes mellitus (disorder),1,4202383,4202383,Drug-induced diabetes mellitus,,0,APPROVED,EQUIVALENT,Peter,1693437643305,,,Peter,1693437080753,,,,,,Drug-induced diabetes mellitus (disorder)
DIAGNOSIS_CLDT0000002706,geneesmiddel-geïnduceerde diabetes mellitus,1,,201820,,,0,,,,0,,,,0,,,,1,,geneesmiddel-geïnduceerde diabetes mellitus
DIAGNOSIS_CLDT0000002727,diabetisch coma,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000002727,Coma associated with diabetes mellitus (disorder),1,,4240589,,,0,,,,0,,,,0,,,,1,,Coma associated with diabetes mellitus (disorder)
DIAGNOSIS_CLDT0000002736,Diabetic foot (disorder),1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000002736,diabetische voet,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000004781,cystoid maculaoedeem bij diabetische retinopathie [CME bij DRP],1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000004781,Diabetic macular edema (disorder),1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000004781,CSME bij DRP,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000004781,diabetisch maculaoedeem,1,,,,,,,,,,,,,,,,,,,
DIAGNOSIS_CLDT0000005101,Acute hypertensive renal failure (disorder),1,36210235,443919,Acute renal failure,,0,APPROVED,EQUIVALENT,Peter,1693429781252,,,Peter,1693429409661,,,,1,,acute hypertensive renal failure
DIAGNOSIS_CLDT0000005101,acute hypertensieve nierinsufficiëntie,1,4311808,4311808,Acute hemorrhage,,0,APPROVED,EQUIVALENT,Peter,1693429781252,,,Peter,1693429410221,,,,,,acute hypertensieve nierinsufficiëntie
